timestamp,values,metric,model,L,training_scheme,regression
2022-05-08 00:00:00+00:00,0.865422705663824,r2,har,1D,UAM,elastic
2022-05-08 00:00:00+00:00,0.72622281446431,r2,ar,1D,UAM,lasso
2022-05-08 00:00:00+00:00,0.870533284764744,r2,har,1D,UAM,lasso
2022-05-08 00:00:00+00:00,-0.011925252778085,r2,ar,1D,UAM,ridge
2022-05-08 00:00:00+00:00,0.0221521402489423,r2,har,1D,UAM,ridge
2022-05-08 00:00:00+00:00,0.704226994298623,r2,ar,1W,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.893745812982351,r2,har,1W,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.732416533565651,r2,ar,1W,ClustAM,lasso
2022-05-08 00:00:00+00:00,0.89213265452868,r2,har,1W,ClustAM,lasso
2022-05-08 00:00:00+00:00,0.0948052467540336,r2,ar,1W,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.076174237279781,r2,har,1W,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.270561617198856,r2,ar,1W,SAM,linear
2022-05-08 00:00:00+00:00,0.750816700565599,r2,har,1W,SAM,linear
2022-05-08 00:00:00+00:00,0.788449663125234,r2,har_dummy_markets,1W,SAM,linear
2022-05-08 00:00:00+00:00,-0.661730951985213,r2,risk_metrics,1W,SAM,linear
2022-05-08 00:00:00+00:00,0.74461764735005,r2,ar,1W,UAM,elastic
2022-05-08 00:00:00+00:00,0.904733298961557,r2,har,1W,UAM,elastic
2022-05-08 00:00:00+00:00,0.744708238698566,r2,ar,1W,UAM,lasso
2022-05-08 00:00:00+00:00,0.905107924046457,r2,har,1W,UAM,lasso
2022-05-08 00:00:00+00:00,0.165380474652764,r2,ar,1W,UAM,ridge
2022-05-08 00:00:00+00:00,0.280272899454699,r2,har,1W,UAM,ridge
2022-05-08 00:00:00+00:00,0.794800018242567,r2,ar,1M,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.892342245407776,r2,har,1M,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.762593259690446,r2,ar,1M,ClustAM,lasso
2022-05-08 00:00:00+00:00,0.892413435352339,r2,har,1M,ClustAM,lasso
2022-05-08 00:00:00+00:00,-0.0412341982558408,r2,ar,1M,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.25951823999121,r2,har,1M,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.213041340657954,r2,ar,1M,SAM,linear
2022-05-08 00:00:00+00:00,0.786557874149352,r2,har,1M,SAM,linear
2022-05-08 00:00:00+00:00,0.850797987636232,r2,har_dummy_markets,1M,SAM,linear
2022-05-08 00:00:00+00:00,-0.661730951985213,r2,risk_metrics,1M,SAM,linear
2022-05-08 00:00:00+00:00,0.740747681264842,r2,ar,1M,UAM,elastic
2022-05-08 00:00:00+00:00,0.907081708044451,r2,har,1M,UAM,elastic
2022-05-08 00:00:00+00:00,0.741588005452084,r2,ar,1M,UAM,lasso
2022-05-08 00:00:00+00:00,0.907136943317723,r2,har,1M,UAM,lasso
2022-05-08 00:00:00+00:00,0.254399047408372,r2,ar,1M,UAM,ridge
2022-05-08 00:00:00+00:00,0.512544465623785,r2,har,1M,UAM,ridge
2022-05-08 00:00:00+00:00,0.0199551895613719,qlike,ar,1D,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.00906313084202118,qlike,har,1D,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.0193533002953099,qlike,ar,1D,ClustAM,lasso
2022-05-08 00:00:00+00:00,0.00899606639488204,qlike,har,1D,ClustAM,lasso
2022-05-08 00:00:00+00:00,0.0656594274965401,qlike,ar,1D,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.062857536987332,qlike,har,1D,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.0442585243209044,qlike,ar,1D,SAM,linear
2022-05-08 00:00:00+00:00,0.249866111631718,qlike,har,1D,SAM,linear
2022-05-08 00:00:00+00:00,0.0650749604000498,qlike,har_dummy_markets,1D,SAM,linear
2022-05-08 00:00:00+00:00,0.876660021641322,qlike,risk_metrics,1D,SAM,linear
2022-05-08 00:00:00+00:00,0.0193125749840105,qlike,ar,1D,UAM,elastic
2022-05-08 00:00:00+00:00,0.0097821943190459,qlike,har,1D,UAM,elastic
2022-05-08 00:00:00+00:00,0.0193532153609089,qlike,ar,1D,UAM,lasso
2022-05-08 00:00:00+00:00,0.00930297000057698,qlike,har,1D,UAM,lasso
2022-05-08 00:00:00+00:00,0.0686891515175981,qlike,ar,1D,UAM,ridge
2022-05-08 00:00:00+00:00,0.0661276413806548,qlike,har,1D,UAM,ridge
2022-05-08 00:00:00+00:00,0.0180146883014292,qlike,ar,1W,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.00651328367032407,qlike,har,1W,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.0188994351193445,qlike,ar,1W,ClustAM,lasso
2022-05-08 00:00:00+00:00,0.00666880060841961,qlike,har,1W,ClustAM,lasso
2022-05-08 00:00:00+00:00,0.055991087672355,qlike,ar,1W,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.0532929093559658,qlike,har,1W,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.0409327234983343,qlike,ar,1W,SAM,linear
2022-05-08 00:00:00+00:00,0.0136824017443414,qlike,har,1W,SAM,linear
2022-05-08 00:00:00+00:00,0.011453559290156,qlike,har_dummy_markets,1W,SAM,linear
2022-05-08 00:00:00+00:00,0.876660021641322,qlike,risk_metrics,1W,SAM,linear
2022-05-08 00:00:00+00:00,0.0170578559547117,qlike,ar,1W,UAM,elastic
2022-05-08 00:00:00+00:00,0.00616520473484576,qlike,har,1W,UAM,elastic
2022-05-08 00:00:00+00:00,0.0170602118318032,qlike,ar,1W,UAM,lasso
2022-05-08 00:00:00+00:00,0.00613175488177661,qlike,har,1W,UAM,lasso
2022-05-08 00:00:00+00:00,0.0497940417907694,qlike,ar,1W,UAM,ridge
2022-05-08 00:00:00+00:00,0.0428947028607406,qlike,har,1W,UAM,ridge
2022-05-08 00:00:00+00:00,0.0166743187930954,qlike,ar,1M,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.00638749621272756,qlike,har,1M,ClustAM,elastic
2022-05-08 00:00:00+00:00,0.0181175958176604,qlike,ar,1M,ClustAM,lasso
2022-05-08 00:00:00+00:00,0.00658386747660495,qlike,har,1M,ClustAM,lasso
2022-05-08 00:00:00+00:00,0.0589746116157163,qlike,ar,1M,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.0413565843056981,qlike,har,1M,ClustAM,ridge
2022-05-08 00:00:00+00:00,0.0422929080220586,qlike,ar,1M,SAM,linear
2022-05-08 00:00:00+00:00,0.0114158901811995,qlike,har,1M,SAM,linear
2022-05-08 00:00:00+00:00,0.0176301950863943,qlike,har_dummy_markets,1M,SAM,linear
2022-05-08 00:00:00+00:00,0.876660021641322,qlike,risk_metrics,1M,SAM,linear
2022-05-08 00:00:00+00:00,0.0168235104839022,qlike,ar,1M,UAM,elastic
2022-05-08 00:00:00+00:00,0.00600725802076852,qlike,har,1M,UAM,elastic
2022-05-08 00:00:00+00:00,0.0167904167028803,qlike,ar,1M,UAM,lasso
2022-05-08 00:00:00+00:00,0.00600613037827539,qlike,har,1M,UAM,lasso
2022-05-08 00:00:00+00:00,0.0457705743847509,qlike,ar,1M,UAM,ridge
2022-05-08 00:00:00+00:00,0.0304778701403116,qlike,har,1M,UAM,ridge
2022-05-08 00:00:00+00:00,9.54662215436096e-06,mse,ar,1D,ClustAM,elastic
2022-05-08 00:00:00+00:00,4.29493884581203e-06,mse,har,1D,ClustAM,elastic
2022-05-08 00:00:00+00:00,9.62363606413616e-06,mse,ar,1D,ClustAM,lasso
2022-05-08 00:00:00+00:00,4.13190555556758e-06,mse,har,1D,ClustAM,lasso
2022-05-08 00:00:00+00:00,3.14634258360594e-05,mse,ar,1D,ClustAM,ridge
2022-05-08 00:00:00+00:00,3.1796495797795e-05,mse,har,1D,ClustAM,ridge
2022-05-08 00:00:00+00:00,2.30508499658865e-05,mse,ar,1D,SAM,linear
2022-05-08 00:00:00+00:00,1.17735198521644e-05,mse,har,1D,SAM,linear
2022-05-08 00:00:00+00:00,1.89550338900621e-05,mse,har_dummy_markets,1D,SAM,linear
2022-05-08 00:00:00+00:00,2.65829166092011e-09,mse,risk_metrics,1D,SAM,linear
2022-05-08 00:00:00+00:00,8.1139987472673e-06,mse,ar,1D,UAM,elastic
2022-05-08 00:00:00+00:00,3.99792367582089e-06,mse,har,1D,UAM,elastic
2022-05-08 00:00:00+00:00,8.13947652304907e-06,mse,ar,1D,UAM,lasso
2022-05-08 00:00:00+00:00,3.86304254766254e-06,mse,har,1D,UAM,lasso
2022-05-08 00:00:00+00:00,2.97493500833229e-05,mse,ar,1D,UAM,ridge
2022-05-08 00:00:00+00:00,2.87379704280076e-05,mse,har,1D,UAM,ridge
2022-05-08 00:00:00+00:00,8.78278564692684e-06,mse,ar,1W,ClustAM,elastic
2022-05-08 00:00:00+00:00,3.19616337706347e-06,mse,har,1W,ClustAM,elastic
2022-05-08 00:00:00+00:00,7.7885159023986e-06,mse,ar,1W,ClustAM,lasso
2022-05-08 00:00:00+00:00,3.33712793154706e-06,mse,har,1W,ClustAM,lasso
2022-05-08 00:00:00+00:00,2.71172351677438e-05,mse,ar,1W,ClustAM,ridge
2022-05-08 00:00:00+00:00,2.69566376881173e-05,mse,har,1W,ClustAM,ridge
2022-05-08 00:00:00+00:00,2.18698602588369e-05,mse,ar,1W,SAM,linear
2022-05-08 00:00:00+00:00,7.58739230530566e-06,mse,har,1W,SAM,linear
2022-05-08 00:00:00+00:00,6.39149749229017e-06,mse,har_dummy_markets,1W,SAM,linear
2022-05-08 00:00:00+00:00,2.65829166092011e-09,mse,risk_metrics,1W,SAM,linear
2022-05-08 00:00:00+00:00,7.58691209074087e-06,mse,ar,1W,UAM,elastic
2022-05-08 00:00:00+00:00,2.84051243013018e-06,mse,har,1W,UAM,elastic
2022-05-08 00:00:00+00:00,7.58397563574363e-06,mse,ar,1W,UAM,lasso
2022-05-08 00:00:00+00:00,2.83184970385378e-06,mse,har,1W,UAM,lasso
2022-05-08 00:00:00+00:00,2.4045474513341e-05,mse,ar,1W,UAM,ridge
2022-05-08 00:00:00+00:00,2.06148314714297e-05,mse,har,1W,UAM,ridge
2022-05-08 00:00:00+00:00,5.48450951526838e-06,mse,ar,1M,ClustAM,elastic
2022-05-08 00:00:00+00:00,3.34201467803307e-06,mse,har,1M,ClustAM,elastic
2022-05-08 00:00:00+00:00,6.20374526311411e-06,mse,ar,1M,ClustAM,lasso
2022-05-08 00:00:00+00:00,3.32516203272294e-06,mse,har,1M,ClustAM,lasso
2022-05-08 00:00:00+00:00,2.9270934196431e-05,mse,ar,1M,ClustAM,ridge
2022-05-08 00:00:00+00:00,2.09712788120797e-05,mse,har,1M,ClustAM,ridge
2022-05-08 00:00:00+00:00,2.42804138616829e-05,mse,ar,1M,SAM,linear
2022-05-08 00:00:00+00:00,6.43444161375727e-06,mse,har,1M,SAM,linear
2022-05-08 00:00:00+00:00,2.80088466615179e-06,mse,har_dummy_markets,1M,SAM,linear
2022-05-08 00:00:00+00:00,2.65829166092011e-09,mse,risk_metrics,1M,SAM,linear
2022-05-08 00:00:00+00:00,7.53323403233223e-06,mse,ar,1M,UAM,elastic
2022-05-08 00:00:00+00:00,2.76333907664922e-06,mse,har,1M,UAM,elastic
2022-05-08 00:00:00+00:00,7.49439964504233e-06,mse,ar,1M,UAM,lasso
2022-05-08 00:00:00+00:00,2.76259300217825e-06,mse,har,1M,UAM,lasso
2022-05-08 00:00:00+00:00,2.07880320181092e-05,mse,ar,1M,UAM,ridge
2022-05-08 00:00:00+00:00,1.36773460397437e-05,mse,har,1M,UAM,ridge
2022-05-15 00:00:00+00:00,0.797691897744882,r2,ar,1D,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.90698946310885,r2,har,1D,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.796669152582786,r2,ar,1D,ClustAM,lasso
2022-05-15 00:00:00+00:00,0.914554117611952,r2,har,1D,ClustAM,lasso
2022-05-15 00:00:00+00:00,-0.0172031987486032,r2,ar,1D,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.0115486139127762,r2,har,1D,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.281445812389916,r2,ar,1D,SAM,linear
2022-05-15 00:00:00+00:00,0.598354582960489,r2,har,1D,SAM,linear
2022-05-15 00:00:00+00:00,0.0935637675445907,r2,har_dummy_markets,1D,SAM,linear
2022-05-15 00:00:00+00:00,-2.66137300927028,r2,risk_metrics,1D,SAM,linear
2022-05-15 00:00:00+00:00,0.830156046050547,r2,ar,1D,UAM,elastic
2022-05-15 00:00:00+00:00,0.912057385871637,r2,har,1D,UAM,elastic
2022-05-15 00:00:00+00:00,0.830686766514018,r2,ar,1D,UAM,lasso
2022-05-15 00:00:00+00:00,0.915390466521325,r2,har,1D,UAM,lasso
2022-05-15 00:00:00+00:00,0.0408392187620959,r2,ar,1D,UAM,ridge
2022-05-15 00:00:00+00:00,0.0959340993089643,r2,har,1D,UAM,ridge
2022-05-15 00:00:00+00:00,0.802188004110795,r2,ar,1W,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.929203007531041,r2,har,1W,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.832955663360364,r2,ar,1W,ClustAM,lasso
2022-05-15 00:00:00+00:00,0.926647269985233,r2,har,1W,ClustAM,lasso
2022-05-15 00:00:00+00:00,-0.381572852101558,r2,ar,1W,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.0453332815379781,r2,har,1W,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.250892314515231,r2,ar,1W,SAM,linear
2022-05-15 00:00:00+00:00,0.855691067718958,r2,har,1W,SAM,linear
2022-05-15 00:00:00+00:00,0.858083877339126,r2,har_dummy_markets,1W,SAM,linear
2022-05-15 00:00:00+00:00,-2.66137300927028,r2,risk_metrics,1W,SAM,linear
2022-05-15 00:00:00+00:00,0.827089282017223,r2,ar,1W,UAM,elastic
2022-05-15 00:00:00+00:00,0.935765871940733,r2,har,1W,UAM,elastic
2022-05-15 00:00:00+00:00,0.826730807604737,r2,ar,1W,UAM,lasso
2022-05-15 00:00:00+00:00,0.936005010558091,r2,har,1W,UAM,lasso
2022-05-15 00:00:00+00:00,0.170958875008921,r2,ar,1W,UAM,ridge
2022-05-15 00:00:00+00:00,0.51654021172007,r2,har,1W,UAM,ridge
2022-05-15 00:00:00+00:00,0.849768534429246,r2,ar,1M,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.926087643992038,r2,har,1M,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.837068976303103,r2,ar,1M,ClustAM,lasso
2022-05-15 00:00:00+00:00,0.928258859596908,r2,har,1M,ClustAM,lasso
2022-05-15 00:00:00+00:00,-0.423766289055227,r2,ar,1M,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.416200999068946,r2,har,1M,ClustAM,ridge
2022-05-15 00:00:00+00:00,-0.160212139787106,r2,ar,1M,SAM,linear
2022-05-15 00:00:00+00:00,0.860316140352446,r2,har,1M,SAM,linear
2022-05-15 00:00:00+00:00,0.882859783268206,r2,har_dummy_markets,1M,SAM,linear
2022-05-15 00:00:00+00:00,-2.66137300927028,r2,risk_metrics,1M,SAM,linear
2022-05-15 00:00:00+00:00,0.837663700847247,r2,ar,1M,UAM,elastic
2022-05-15 00:00:00+00:00,0.938556292129239,r2,har,1M,UAM,elastic
2022-05-15 00:00:00+00:00,0.838978950976964,r2,ar,1M,UAM,lasso
2022-05-15 00:00:00+00:00,0.938680483807773,r2,har,1M,UAM,lasso
2022-05-15 00:00:00+00:00,0.449154586916408,r2,ar,1M,UAM,ridge
2022-05-15 00:00:00+00:00,0.713065160840597,r2,har,1M,UAM,ridge
2022-05-15 00:00:00+00:00,0.00871510973505523,qlike,ar,1D,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.00411110879466795,qlike,har,1D,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.00871402210834561,qlike,ar,1D,ClustAM,lasso
2022-05-15 00:00:00+00:00,0.0037113240605807,qlike,har,1D,ClustAM,lasso
2022-05-15 00:00:00+00:00,0.05297100692553,qlike,ar,1D,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.0509747255810234,qlike,har,1D,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.0348420254089061,qlike,ar,1D,SAM,linear
2022-05-15 00:00:00+00:00,0.0166926753715615,qlike,har,1D,SAM,linear
2022-05-15 00:00:00+00:00,0.0283878556118695,qlike,har_dummy_markets,1D,SAM,linear
2022-05-15 00:00:00+00:00,4.18510643771423,qlike,risk_metrics,1D,SAM,linear
2022-05-15 00:00:00+00:00,0.00765509915979171,qlike,ar,1D,UAM,elastic
2022-05-15 00:00:00+00:00,0.00399618175625066,qlike,har,1D,UAM,elastic
2022-05-15 00:00:00+00:00,0.00760056253110347,qlike,ar,1D,UAM,lasso
2022-05-15 00:00:00+00:00,0.00383424729063034,qlike,har,1D,UAM,lasso
2022-05-15 00:00:00+00:00,0.0503476412270802,qlike,ar,1D,UAM,ridge
2022-05-15 00:00:00+00:00,0.0474789741725326,qlike,har,1D,UAM,ridge
2022-05-15 00:00:00+00:00,0.00858106986494014,qlike,ar,1W,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.003081589656412,qlike,har,1W,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.00779672234129726,qlike,ar,1W,ClustAM,lasso
2022-05-15 00:00:00+00:00,0.00324594301099315,qlike,har,1W,ClustAM,lasso
2022-05-15 00:00:00+00:00,0.0737445988425064,qlike,ar,1W,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.0508447372010034,qlike,har,1W,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.0346223352299364,qlike,ar,1W,SAM,linear
2022-05-15 00:00:00+00:00,0.00657128534026426,qlike,har,1W,SAM,linear
2022-05-15 00:00:00+00:00,0.00639619144499236,qlike,har_dummy_markets,1W,SAM,linear
2022-05-15 00:00:00+00:00,4.18510643771423,qlike,risk_metrics,1W,SAM,linear
2022-05-15 00:00:00+00:00,0.00763956278466699,qlike,ar,1W,UAM,elastic
2022-05-15 00:00:00+00:00,0.00282431584736055,qlike,har,1W,UAM,elastic
2022-05-15 00:00:00+00:00,0.00764977211549825,qlike,ar,1W,UAM,lasso
2022-05-15 00:00:00+00:00,0.00280891332364502,qlike,har,1W,UAM,lasso
2022-05-15 00:00:00+00:00,0.039905227929776,qlike,ar,1W,UAM,ridge
2022-05-15 00:00:00+00:00,0.0231595417420701,qlike,har,1W,UAM,ridge
2022-05-15 00:00:00+00:00,0.00711250873578052,qlike,ar,1M,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.00307670708527855,qlike,har,1M,ClustAM,elastic
2022-05-15 00:00:00+00:00,0.00821432846639135,qlike,ar,1M,ClustAM,lasso
2022-05-15 00:00:00+00:00,0.00317788033293741,qlike,har,1M,ClustAM,lasso
2022-05-15 00:00:00+00:00,0.0726264788330881,qlike,ar,1M,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.0254338964654496,qlike,har,1M,ClustAM,ridge
2022-05-15 00:00:00+00:00,0.0544477644128009,qlike,ar,1M,SAM,linear
2022-05-15 00:00:00+00:00,0.00628351470422458,qlike,har,1M,SAM,linear
2022-05-15 00:00:00+00:00,0.00955382024803632,qlike,har_dummy_markets,1M,SAM,linear
2022-05-15 00:00:00+00:00,4.18510643771423,qlike,risk_metrics,1M,SAM,linear
2022-05-15 00:00:00+00:00,0.00741035415187768,qlike,ar,1M,UAM,elastic
2022-05-15 00:00:00+00:00,0.00270915099372218,qlike,har,1M,UAM,elastic
2022-05-15 00:00:00+00:00,0.00729740500386847,qlike,ar,1M,UAM,lasso
2022-05-15 00:00:00+00:00,0.00270081013240086,qlike,har,1M,UAM,lasso
2022-05-15 00:00:00+00:00,0.0228754055693961,qlike,ar,1M,UAM,ridge
2022-05-15 00:00:00+00:00,0.0127633118134902,qlike,har,1M,UAM,ridge
2022-05-15 00:00:00+00:00,1.44760544095996e-05,mse,ar,1D,ClustAM,elastic
2022-05-15 00:00:00+00:00,6.67509941600639e-06,mse,har,1D,ClustAM,elastic
2022-05-15 00:00:00+00:00,1.44946418539173e-05,mse,ar,1D,ClustAM,lasso
2022-05-15 00:00:00+00:00,6.04644497351489e-06,mse,har,1D,ClustAM,lasso
2022-05-15 00:00:00+00:00,7.116471614154e-05,mse,ar,1D,ClustAM,ridge
2022-05-15 00:00:00+00:00,7.08822209862243e-05,mse,har,1D,ClustAM,ridge
2022-05-15 00:00:00+00:00,4.96684287216794e-05,mse,ar,1D,SAM,linear
2022-05-15 00:00:00+00:00,2.85687382229662e-05,mse,har,1D,SAM,linear
2022-05-15 00:00:00+00:00,6.77134021847658e-05,mse,har_dummy_markets,1D,SAM,linear
2022-05-15 00:00:00+00:00,3.1317457751389e-08,mse,risk_metrics,1D,SAM,linear
2022-05-15 00:00:00+00:00,1.1403741566932e-05,mse,ar,1D,UAM,elastic
2022-05-15 00:00:00+00:00,5.72927912586942e-06,mse,har,1D,UAM,elastic
2022-05-15 00:00:00+00:00,1.13672253942589e-05,mse,ar,1D,UAM,lasso
2022-05-15 00:00:00+00:00,5.54375657542684e-06,mse,har,1D,UAM,lasso
2022-05-15 00:00:00+00:00,6.43440961782208e-05,mse,ar,1D,UAM,ridge
2022-05-15 00:00:00+00:00,6.05518589085724e-05,mse,har,1D,UAM,ridge
2022-05-15 00:00:00+00:00,1.35111744360729e-05,mse,ar,1W,ClustAM,elastic
2022-05-15 00:00:00+00:00,4.80882152445647e-06,mse,har,1W,ClustAM,elastic
2022-05-15 00:00:00+00:00,1.13364074214798e-05,mse,ar,1W,ClustAM,lasso
2022-05-15 00:00:00+00:00,5.07315667418528e-06,mse,har,1W,ClustAM,lasso
2022-05-15 00:00:00+00:00,9.58540562046872e-05,mse,ar,1W,ClustAM,ridge
2022-05-15 00:00:00+00:00,6.36257492565809e-05,mse,har,1W,ClustAM,ridge
2022-05-15 00:00:00+00:00,5.17476530444421e-05,mse,ar,1W,SAM,linear
2022-05-15 00:00:00+00:00,9.76606114872713e-06,mse,har,1W,SAM,linear
2022-05-15 00:00:00+00:00,9.65011906229966e-06,mse,har_dummy_markets,1W,SAM,linear
2022-05-15 00:00:00+00:00,3.1317457751389e-08,mse,risk_metrics,1W,SAM,linear
2022-05-15 00:00:00+00:00,1.13189015482583e-05,mse,ar,1W,UAM,elastic
2022-05-15 00:00:00+00:00,4.27328489007972e-06,mse,har,1W,UAM,elastic
2022-05-15 00:00:00+00:00,1.13440494729591e-05,mse,ar,1W,UAM,lasso
2022-05-15 00:00:00+00:00,4.25767494367231e-06,mse,har,1W,UAM,lasso
2022-05-15 00:00:00+00:00,5.66473191802513e-05,mse,ar,1W,UAM,ridge
2022-05-15 00:00:00+00:00,3.21251407267319e-05,mse,har,1W,UAM,ridge
2022-05-15 00:00:00+00:00,8.42678895299281e-06,mse,ar,1M,ClustAM,elastic
2022-05-15 00:00:00+00:00,5.1078845390817e-06,mse,har,1M,ClustAM,elastic
2022-05-15 00:00:00+00:00,9.93145209627547e-06,mse,ar,1M,ClustAM,lasso
2022-05-15 00:00:00+00:00,4.97487046426397e-06,mse,har,1M,ClustAM,lasso
2022-05-15 00:00:00+00:00,9.66187664901644e-05,mse,ar,1M,ClustAM,ridge
2022-05-15 00:00:00+00:00,3.82136296842485e-05,mse,har,1M,ClustAM,ridge
2022-05-15 00:00:00+00:00,8.14156128625141e-05,mse,ar,1M,SAM,linear
2022-05-15 00:00:00+00:00,9.46904476942534e-06,mse,har,1M,SAM,linear
2022-05-15 00:00:00+00:00,4.25987278733135e-06,mse,har_dummy_markets,1M,SAM,linear
2022-05-15 00:00:00+00:00,3.1317457751389e-08,mse,risk_metrics,1M,SAM,linear
2022-05-15 00:00:00+00:00,1.06439137453171e-05,mse,ar,1M,UAM,elastic
2022-05-15 00:00:00+00:00,4.07497172885671e-06,mse,har,1M,UAM,elastic
2022-05-15 00:00:00+00:00,1.05755736492724e-05,mse,ar,1M,UAM,lasso
2022-05-15 00:00:00+00:00,4.06912981465698e-06,mse,har,1M,UAM,lasso
2022-05-15 00:00:00+00:00,3.80381333213077e-05,mse,ar,1M,UAM,ridge
2022-05-15 00:00:00+00:00,1.81708732582574e-05,mse,har,1M,UAM,ridge
2022-05-22 00:00:00+00:00,0.572547259356067,r2,ar,1D,ClustAM,elastic
2022-05-22 00:00:00+00:00,0.803877536258056,r2,har,1D,ClustAM,elastic
2022-05-22 00:00:00+00:00,0.571843609447677,r2,ar,1D,ClustAM,lasso
2022-05-22 00:00:00+00:00,0.803268884236099,r2,har,1D,ClustAM,lasso
2022-05-22 00:00:00+00:00,0.0334617169281416,r2,ar,1D,ClustAM,ridge
2022-05-22 00:00:00+00:00,0.0308710928159116,r2,har,1D,ClustAM,ridge
2022-05-22 00:00:00+00:00,0.175523593434221,r2,ar,1D,SAM,linear
2022-05-22 00:00:00+00:00,0.444456926017416,r2,har,1D,SAM,linear
2022-05-22 00:00:00+00:00,0.149735097799157,r2,har_dummy_markets,1D,SAM,linear
2022-05-22 00:00:00+00:00,-1.29661818767753,r2,risk_metrics,1D,SAM,linear
2022-05-22 00:00:00+00:00,0.637845205405124,r2,ar,1D,UAM,elastic
2022-05-22 00:00:00+00:00,0.81693365673766,r2,har,1D,UAM,elastic
2022-05-22 00:00:00+00:00,0.63770609483242,r2,ar,1D,UAM,lasso
2022-05-22 00:00:00+00:00,0.821174565833057,r2,har,1D,UAM,lasso
2022-05-22 00:00:00+00:00,0.0612425669669125,r2,ar,1D,UAM,ridge
2022-05-22 00:00:00+00:00,0.0776670779486973,r2,har,1D,UAM,ridge
2022-05-22 00:00:00+00:00,0.607000545209688,r2,ar,1W,ClustAM,elastic
2022-05-22 00:00:00+00:00,0.842875642320573,r2,har,1W,ClustAM,elastic
2022-05-22 00:00:00+00:00,0.663262665966717,r2,ar,1W,ClustAM,lasso
2022-05-22 00:00:00+00:00,0.840296091998468,r2,har,1W,ClustAM,lasso
2022-05-22 00:00:00+00:00,-0.567630322907075,r2,ar,1W,ClustAM,ridge
2022-05-22 00:00:00+00:00,-0.154158331685674,r2,har,1W,ClustAM,ridge
2022-05-22 00:00:00+00:00,-0.146615256651452,r2,ar,1W,SAM,linear
2022-05-22 00:00:00+00:00,0.713403255737396,r2,har,1W,SAM,linear
2022-05-22 00:00:00+00:00,0.743180357021644,r2,har_dummy_markets,1W,SAM,linear
2022-05-22 00:00:00+00:00,-1.29661818767753,r2,risk_metrics,1W,SAM,linear
2022-05-22 00:00:00+00:00,0.664465240865085,r2,ar,1W,UAM,elastic
2022-05-22 00:00:00+00:00,0.860102806928838,r2,har,1W,UAM,elastic
2022-05-22 00:00:00+00:00,0.665030960528782,r2,ar,1W,UAM,lasso
2022-05-22 00:00:00+00:00,0.860262567110565,r2,har,1W,UAM,lasso
2022-05-22 00:00:00+00:00,-0.0515451085224194,r2,ar,1W,UAM,ridge
2022-05-22 00:00:00+00:00,0.307554498648951,r2,har,1W,UAM,ridge
2022-05-22 00:00:00+00:00,0.681739752057216,r2,ar,1M,ClustAM,elastic
2022-05-22 00:00:00+00:00,0.841368015912235,r2,har,1M,ClustAM,elastic
2022-05-22 00:00:00+00:00,0.655078247795246,r2,ar,1M,ClustAM,lasso
2022-05-22 00:00:00+00:00,0.840605825755966,r2,har,1M,ClustAM,lasso
2022-05-22 00:00:00+00:00,0.26012170600378,r2,ar,1M,ClustAM,ridge
2022-05-22 00:00:00+00:00,0.425429293232912,r2,har,1M,ClustAM,ridge
